Genus_Taxonomy,gcf_count_unique,gcf_index,gcf_count
Sandarakinorhabdus,27,"Index([21221, 29818, 15106, 40334,     0, 10446,  6982, 26633,  8413,  8981,
       40772, 69615, 69740,   355, 45475, 37151, 31825, 68960,  3779, 11286,
         756,  4708,  2379, 17413,  9928, 40866, 71105],
      dtype='int64', name='gcf_id')","[12  7  5  4  3  3  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1]"
32-66-9,35,"Index([26291, 72633,   835, 16524,  9179,  3174, 64566, 73967, 25738, 38685,
       49907, 69335, 41716, 53435, 51249, 10429, 67012,     0, 30749, 57220,
       48196, 74637, 12796, 23807,   242,  3029, 44571, 63847,  2866, 31064,
       27120,    58, 74339, 70130,  1897],
      dtype='int64', name='gcf_id')",[5 3 3 3 3 3 3 3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Gemmobacter,21,"Index([18686, 63805, 11843, 26994,  9257, 40414, 59114, 58504,  3681, 44980,
       47863, 51339, 48525, 11619, 48702,  3500, 14437, 35021, 60092,  4783,
       14033],
      dtype='int64', name='gcf_id')",[10  7  6  6  5  5  3  2  2  1  1  1  1  1  1  1  1  1  1  1  1]
Nodularia,31,"Index([33365, 60844, 21629, 64747, 57849, 65339,  7522,  1614, 44779, 55360,
       33680, 11153, 51244, 63746, 42868, 10429,  2785, 58123,  8124,  4695,
       49265, 62353, 46058, 55512, 61149,    29, 58958,  4963, 46361, 15756,
       62263],
      dtype='int64', name='gcf_id')",[5 5 4 4 3 3 3 3 3 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Herminiimonas,27,"Index([27748, 16022, 58663, 56434, 72644, 73018,  4877, 70602, 66900, 12136,
       13469, 13366,  8096, 14250,  9386,  6188,  1050, 16986, 16710, 63018,
       33526, 48119, 70492, 10429,  1888, 70235, 12851],
      dtype='int64', name='gcf_id')","[11  7  5  3  2  2  2  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1
  1  1  1]"
Bacteroides_A,22,"Index([ 2314, 39465, 56679, 57053,   148, 50722, 64507, 47030,  1667, 55862,
       60624, 36791,  9894, 33454, 57784,  9589, 62323, 25521, 59069, 74126,
       35362, 57198],
      dtype='int64', name='gcf_id')",[8 5 5 5 4 4 4 3 3 2 2 2 2 1 1 1 1 1 1 1 1 1]
UBA1081,30,"Index([    0, 16121, 13275,  7920,  5451, 69988,   110,  8276, 67351, 14964,
       69019,  4946, 29533, 71913, 19571, 22286, 38758, 21695, 30982, 20294,
       31219, 23282,  1997, 20443, 22046, 14996, 30225, 16349,  9257, 70285],
      dtype='int64', name='gcf_id')",[9 5 4 3 3 3 3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Winogradskyella,15,"Index([61667, 43049, 60018, 44027, 44683, 29877, 62296, 25253, 64057, 38657,
       37359, 61470, 22972,  9273, 68393],
      dtype='int64', name='gcf_id')",[12  9  8  6  5  5  3  2  2  1  1  1  1  1  1]
UBA6821,28,"Index([20366,  3273, 22739, 71207, 70467,  7386, 67138, 26401, 24322,  6527,
       17101,  1476, 72238, 59036,  1403, 29481, 73762, 54629,  9323, 71284,
        4033,  8670, 22046,  4282,     0, 25610,  3268, 72249],
      dtype='int64', name='gcf_id')",[8 7 4 4 4 4 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Treponema_B,8,"Index([145, 74923, 2613, 1944, 24429, 23335, 74016, 62250], dtype='int64', name='gcf_id')",[29  8  6  6  6  1  1  1]
Haematobacter,9,"Index([31514, 3222, 2293, 22856, 51867, 23016, 10994, 32076, 36467], dtype='int64', name='gcf_id')",[10 10 10  9  7  5  4  2  1]
UBA2174,26,"Index([    0, 12952, 22114, 65198, 60917, 53009, 58977, 51502, 31301, 54488,
       17453,  4390, 68134, 68830, 57987, 40501, 74577, 31753, 58967, 18342,
       64208, 27464, 50993, 32330, 67822, 49194],
      dtype='int64', name='gcf_id')",[7 7 5 5 5 4 3 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
PCC7001,37,"Index([   71, 35038, 20227,  4210, 14354, 62878, 51678,   933, 39923, 13767,
        8484, 27348,  9509, 19851,  1856,  8084,    29,  9257, 44907, 10196,
        9609, 12755, 14564,  8100, 19047,   552, 35021,  6842,  3714,   136,
       25131, 52147,  5238, 35987, 53337, 12282,  1690],
      dtype='int64', name='gcf_id')",[5 4 3 3 3 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Altererythrobacter,24,"Index([33135,  2578, 29734,  2095, 72806, 73270, 70572, 38549, 72023, 74018,
       45760, 16335, 21221,  8386, 54874, 74278, 30766, 35180,  5565, 19716,
        2599, 36003,  6017, 27549],
      dtype='int64', name='gcf_id')",[6 5 5 5 3 3 3 3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1]
Clostridium_B,12,"Index([12300, 3896, 61545, 60296, 58966, 56, 24, 3205, 4079, 10171, 32515,
       11801],
      dtype='int64', name='gcf_id')",[29 12  3  3  2  2  1  1  1  1  1  1]
Moraxella_A,13,"Index([35413, 10227, 4877, 2268, 41, 4878, 43984, 42296, 901, 452, 18317,
       34649, 2912],
      dtype='int64', name='gcf_id')",[26 11  6  4  2  1  1  1  1  1  1  1  1]
UBA1394,22,"Index([43016, 18219, 62116, 24299, 48019, 29526,  6917,   145, 74725, 10867,
       66712, 11504, 25054, 57470,  1414,    14, 10337,  9589, 59625, 21205,
       46133, 34608],
      dtype='int64', name='gcf_id')",[10  9  7  6  4  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1]
Paludibacter,31,"Index([11326, 70555,  7764,  8354,  1513,   148, 69132, 71756, 67764, 71238,
       72019, 69468, 30897, 74839,  4911,  8871,  6481, 70993, 68675,  8670,
        2490,  2773,     0, 70333,    29, 73434, 23080, 69222, 31825, 71418,
       16799],
      dtype='int64', name='gcf_id')",[8 5 3 3 3 3 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Hydrogenovibrio,15,"Index([14560,  1343, 19457, 57753,  2807, 14871, 42211, 22960, 32611, 35597,
        2353, 59210, 13111,   585, 39695],
      dtype='int64', name='gcf_id')",[12  9  8  6  5  4  3  2  2  1  1  1  1  1  1]
Lewinella_A,36,"Index([54701, 48924, 20045, 39307,  2835, 19449,  9485, 15171, 46042, 37639,
       25858, 59810, 45800, 62319, 74147, 10735, 68168,  3358, 29182, 43443,
       56935, 71158, 10507, 14122, 15222,  9492, 31777, 11917,   164, 48492,
       24351,   148, 57712, 51404, 17603, 73913],
      dtype='int64', name='gcf_id')",[5 5 4 3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Aurantimonas,23,"Index([39608,  9162, 13358, 43227, 15203,  9539, 21084,  9507, 69479, 72403,
        8771, 42934, 74179,  4403, 70468, 14654, 69930, 68163,  4178,  7813,
       31825, 65917, 72360],
      dtype='int64', name='gcf_id')",[6 6 6 6 5 5 5 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Dysgonomonas,27,"Index([58091, 61406,   148, 16799,  3447, 43411, 54909, 66979, 74827, 71390,
       39334,  1179, 39914, 55577, 32082, 19059, 20691,  5185, 74202, 67275,
        6362, 57647,  4877, 23080, 50722, 73816, 27786],
      dtype='int64', name='gcf_id')",[8 5 5 5 3 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1]
OM182,10,"Index([27374, 4211, 17101, 37256, 183, 66696, 55025, 60672, 16496, 4322], dtype='int64', name='gcf_id')",[34  8  4  3  2  1  1  1  1  1]
Eubacterium_E,27,"Index([32724, 24256, 40445, 49677, 48309, 10263,  4783,  9589,  6917, 30225,
       37655,  8711, 47266, 25113, 18349,  6490,  9257, 35440,     0,  1462,
       40090, 54824, 38157, 39837, 10064, 28968, 17515],
      dtype='int64', name='gcf_id')",[9 6 4 4 3 3 3 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Brochothrix,7,"Index([51441, 836, 4994, 7005, 0, 21, 1751], dtype='int64', name='gcf_id')",[24 23  4  2  1  1  1]
Asticcacaulis,40,"Index([73110, 71613,  3159,  3978,   153, 21657, 11805,  7128, 20935,  1420,
         290,  3436,    58,  9440,    49, 74414,   598, 13848, 14502, 12514,
        5186,    41,  6687, 25553, 41264,  1512,  8307,  3763,  8058, 17542,
        2679,   816,   221,   559,   630,  2658,   219, 37180, 47215, 73685],
      dtype='int64', name='gcf_id')","[4 3 3 3 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1]"
Methylosarcina,26,"Index([16887, 27450,  9257, 12094, 38647, 29107, 58317, 25938, 33680, 53037,
       35802, 69110, 52387,  2456, 10429, 13862,  6715, 48676, 68213,  1198,
       34035, 17269, 58690, 19494,  1110, 15756],
      dtype='int64', name='gcf_id')",[7 5 5 5 4 3 3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
UBA3361,28,"Index([23682,  1917,     0, 14040, 71068, 74223,  5870, 57454, 16698, 74865,
       73571, 69588, 74583, 74843, 71515,  1343, 23789, 20406, 14294,  7357,
       10300,  1590, 16648, 11214, 61643, 12665,  9769, 72197],
      dtype='int64', name='gcf_id')","[10  5  5  4  4  3  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1]"
Desulfosporosinus,34,"Index([ 9672, 57802, 15415, 16912,  6569, 45633, 73005, 72256,  6017, 22777,
       43785, 39714, 18024,    82, 39596, 24278, 52335,   110, 20880,  6917,
       30225,  7764, 28228, 15290, 35165, 43035, 47664, 14746, 19431, 41812,
       24525,  1953,  2314, 69872],
      dtype='int64', name='gcf_id')",[7 5 4 4 3 3 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
CAG-312,26,"Index([17166, 22805, 54709, 49394, 33907,  3872, 23574, 58469, 48119, 33024,
       34857, 58593,  9941, 57024, 25133,  3915,  7641, 71104, 72047,  3884,
       31179, 11564, 53694, 10201, 54992, 54714],
      dtype='int64', name='gcf_id')",[8 7 6 5 3 3 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
UBA2450,20,"Index([  108, 31196, 27117, 33773, 42511, 36356,   573, 18428, 34590,  4364,
       50208, 30225,  3877,  1414, 38728,  9589, 50285,  2075,  5978,  1025],
      dtype='int64', name='gcf_id')",[16  7  4  3  3  3  2  2  2  2  2  2  1  1  1  1  1  1  1  1]
Silvanigrella,43,"Index([ 1782, 33642, 18094, 37935,   774, 35032, 47976, 31374, 49093,   305,
       19385, 58844, 38495, 46943, 59689,   221, 16181,  4387, 41129, 18699,
       18064, 18063, 22869, 40429, 32218,  5299, 45304, 31092, 24907, 42899,
       33776,  4433, 26574,  1605, 50535,  6018, 10882, 44923, 50183, 42261,
       30759, 42266, 28661],
      dtype='int64', name='gcf_id')","[3 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1]"
Stackebrandtia,48,"Index([46665, 47916, 62136, 18689,  9731,  9257, 53598, 56215,  1175, 46913,
       58446, 35780, 18585,  7369,  9675, 26002,  8860, 51371, 51260, 73406,
       45906, 73076,  7468, 53101,  2909, 19663, 64957, 15909, 22550, 24160,
       11074, 45158, 12918, 15433,   581, 62229, 50865,  4236, 65876, 46224,
        8909, 35828, 58979,  5897, 53416, 63415,  6984,  8907],
      dtype='int64', name='gcf_id')","[3 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1]"
Geothrix,13,"Index([74993, 797, 22095, 41, 4877, 12136, 68419, 17749, 3546, 14969, 14225, 0,
       33879],
      dtype='int64', name='gcf_id')",[15 11  6  5  5  3  3  2  2  1  1  1  1]
Aminobacter,26,"Index([29424,  1394, 34849, 24641,  5453, 40651,  2729,  3820, 33625, 48625,
       59114, 40489, 14654,   235,  6608, 17974, 13987, 13301,  1704, 34068,
        8337, 28666,  9319, 63814,  1466, 74859],
      dtype='int64', name='gcf_id')",[7 5 4 4 4 3 3 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1]
Gracilimonas,12,"Index([48599, 12719, 41642,  9273, 69894, 29774, 46980, 18307, 27022, 35060,
       41641, 26969],
      dtype='int64', name='gcf_id')",[17 15 13  2  2  1  1  1  1  1  1  1]
UBA6136,22,"Index([  356, 56434, 32235, 69654, 14822,     0, 17101,    41, 51230,  1198,
       74372,  1418, 70886, 29107, 39209, 28107, 54542,  5567,  4877, 30283,
       13938, 52875],
      dtype='int64', name='gcf_id')",[10  5  4  4  3  3  3  3  3  2  2  2  2  2  1  1  1  1  1  1  1  1]
Yokenella,10,"Index([2237, 20486, 56332, 3341, 42466, 30594, 48, 21656, 68012, 73092], dtype='int64', name='gcf_id')",[11 11 10 10  8  2  1  1  1  1]
UBA721,14,"Index([37824, 43251, 37446,     0, 18234, 14893, 18054, 26580,   118, 26091,
        9722, 18163,  9665, 12224],
      dtype='int64', name='gcf_id')",[24 10  7  3  3  1  1  1  1  1  1  1  1  1]
Lentimicrobium,12,"Index([43961, 15553, 35793, 3872, 20045, 0, 72420, 69113, 44584, 4147, 15171,
       69730],
      dtype='int64', name='gcf_id')",[18  6  6  6  5  4  4  2  1  1  1  1]
UBA961,11,"Index([2480, 2954, 70961, 70821, 73311, 0, 183, 19605, 2078, 21367, 3966], dtype='int64', name='gcf_id')",[14  8  8  7  5  5  3  2  1  1  1]
Ochrobactrum_B,15,"Index([10860, 22952, 49643, 32342, 38893, 44362, 47365, 51530, 35795, 34067,
       21665, 60975,  1354, 46582,  6084],
      dtype='int64', name='gcf_id')",[9 9 8 6 5 4 3 3 2 1 1 1 1 1 1]
Tabrizicola,21,"Index([31064, 64566, 26291,  3174,   835,  9621, 16524,  5709, 41477, 43385,
       53794, 25738,    58, 48196, 47710, 59114,  5043,  3029,  2645,  3681,
        4877],
      dtype='int64', name='gcf_id')",[8 7 7 6 6 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1]
Thermogutta,26,"Index([    0, 30031, 39342, 50151, 23090,  9665,  4227, 37198, 14250,  9956,
       71424, 71274, 71943, 48273, 17114, 20016, 16963, 18536, 69124,  8801,
        1393, 70947, 73445, 22687, 18163,  3684],
      dtype='int64', name='gcf_id')","[10  4  4  3  3  3  3  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1
  1  1]"
UBA7096,24,"Index([21596, 22781, 15296, 21763,  6917, 28832, 33105,  1462, 72258,  7092,
       31206,  7093, 34500, 18746, 10263, 34051,     0, 42553, 25048,  7174,
        9865, 41712, 74226, 11248],
      dtype='int64', name='gcf_id')",[11  7  4  3  2  2  2  2  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1]
Robinsoniella,21,"Index([42495, 49215, 17805,  5018, 32687,  1805, 32969,  6917, 40444, 14084,
       43870, 62435, 19234, 71997, 29011, 53432, 43514, 72574, 27604, 27056,
       37655],
      dtype='int64', name='gcf_id')",[11 10  8  3  3  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1]
Limnothrix,16,"Index([18015, 49519, 59098, 17051, 16445, 57748, 49484, 33619, 58069,  8767,
       43419, 11622,  4771, 54354, 38623, 51296],
      dtype='int64', name='gcf_id')",[12 10 10  6  2  2  2  2  2  1  1  1  1  1  1  1]
Marithrix,21,"Index([    0, 15756, 35532, 52237, 18955,  1403, 57727,  9257, 51502,  4783,
       27077, 17515, 22046, 49907, 53009, 73494, 10429,  4877, 57197,  3872,
       44204],
      dtype='int64', name='gcf_id')",[10  6  5  4  4  3  3  3  3  2  2  1  1  1  1  1  1  1  1  1  1]
Niveispirillum,29,"Index([23163, 35248,  8540, 28719,  2235, 23662, 12607, 32457, 65391,  8312,
          41, 23807, 33778, 37497, 21513, 20210, 61893, 43514,   169, 36843,
       16924,  2782,  1826, 24606, 37667,  8096, 54589, 21519, 14654],
      dtype='int64', name='gcf_id')",[7 4 3 3 3 3 3 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Aquitalea,14,"Index([ 2268, 60199, 22096, 42097,  7384,  7294, 14040,  3341, 35813, 57374,
        2078, 51975, 56588, 57454],
      dtype='int64', name='gcf_id')",[9 8 7 6 6 4 3 3 3 2 1 1 1 1]
Kordia,39,"Index([ 4293,  6118, 36678, 40592, 65776,  9257, 45863,  3105, 12046, 18190,
         721, 48047, 60676, 43401, 35221, 64329, 65757, 61019, 62473,   487,
       46380, 58846, 12505, 25253, 41896, 35370, 45482, 56580, 25054, 42497,
       15590, 58504, 66318, 21735, 43050, 15756, 55331, 42183, 15025],
      dtype='int64', name='gcf_id')","[5 5 4 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1]"
Actinobacillus,3,"Index([19489, 59198, 3173], dtype='int64', name='gcf_id')",[45  8  1]
Taibaiella_B,34,"Index([59881, 60265, 53568, 32070, 49394, 53065, 53510, 40919, 53077, 41259,
       55949, 58524, 26386,   343, 37320, 64257, 45047, 27744, 48958, 39923,
       53778,  4147, 53327, 47656, 13869, 57511, 48471, 15291,  6853, 43443,
        6017, 14893,     0, 34022],
      dtype='int64', name='gcf_id')",[4 4 4 3 3 3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Paraglaciecola,24,"Index([  220,  8031, 63120, 22552,  1313, 61137,  4331,  8032, 52330, 73896,
       15450, 64647,  6224, 35888, 24566, 35840,   226,  7997, 39129, 37403,
        7682, 18658, 14594,     0],
      dtype='int64', name='gcf_id')",[13  5  4  4  4  3  3  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
Dokdonella,38,"Index([ 3441, 67738,  9000, 74122,  9257,  1643,  3763,   221,    41, 73403,
       63667, 67283, 74636, 73241, 68483, 67435, 73518, 17515, 66770, 43615,
       53101, 29968, 32076, 74007, 66822, 74734, 67073, 54158, 10448, 54330,
       19326, 61746, 22548,   756, 57885,   238,   440,   198],
      dtype='int64', name='gcf_id')","[3 3 3 3 3 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1]"
Kordiimonas,15,"Index([ 1021, 12632, 13466,    41, 20698,   238, 72566, 73164, 69986,  3579,
       12446, 65354, 18246,   221,  2429],
      dtype='int64', name='gcf_id')",[10  6  5  5  4  4  4  4  3  2  2  2  1  1  1]
Methyloterricola,43,"Index([55067, 29107,  4783, 17269, 15756,  1418,   355, 65291, 57885, 53101,
       59963, 46669, 54629,   591,  2326, 44571, 32076, 53530,    41, 74820,
       10429, 68043, 67344, 74219, 55025, 52894, 62660, 14822,   465,  3759,
       44215, 39209,   520, 42038, 58222, 16901,   259, 32290,  2417, 51230,
       11287,  7357, 68410],
      dtype='int64', name='gcf_id')","[3 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1]"
UBA6163,34,"Index([    0,  3221, 57910, 61872,  4783, 35180, 35194, 17413, 67531, 29304,
       32076, 71236, 70585, 67572, 17603, 71144, 40671,  9665, 14250, 39923,
       12224, 68664, 55512, 46133,  9956, 18856, 15306, 32031, 16738,  9257,
        4877, 62357, 24913,  4294],
      dtype='int64', name='gcf_id')",[5 3 3 3 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Exiguobacterium,5,"Index([42237, 1751, 28701, 0, 24353], dtype='int64', name='gcf_id')",[50  1  1  1  1]
Nakamurella,44,"Index([29800, 61735, 18410, 46133, 62096, 64590, 40764,  8996, 23697, 23745,
       40171,  1114,  3201,  9335, 12231, 53027, 74065, 44526,  4877, 41060,
       12136,  4954, 29896, 61784, 30135, 51207, 17773, 39478, 56516,  4818,
       47087, 53993, 59084,  5815, 55744, 29756, 35751,   343, 28033, 21738,
       42966, 34493, 37459,  8670],
      dtype='int64', name='gcf_id')","[6 4 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1]"
UBA966,20,"Index([22386,  4877,  3684,     0, 43615, 43097, 67219, 18623, 58590, 38642,
       51089, 30333, 60460,  6263, 38583, 31825, 26716,   124, 39046, 54158],
      dtype='int64', name='gcf_id')",[12  7  7  3  3  3  3  2  2  2  1  1  1  1  1  1  1  1  1  1]
Bilophila,16,"Index([25160, 48815,    35, 38958, 32222, 10429, 23641, 17780, 27314, 48038,
        9257, 31132,  7686,  3044, 70663,  4062],
      dtype='int64', name='gcf_id')",[18 11  5  3  3  3  2  1  1  1  1  1  1  1  1  1]
Inquilinus,31,"Index([53179, 15144, 36929,  9257,  7474, 54629, 10429, 33403,  2456, 67149,
       36834, 47737, 15756, 17269, 39604, 57471, 12505, 18920, 20020, 49265,
        3923, 40378, 17515, 56328, 35110, 40140, 47739, 60975,    41, 55417,
       25022],
      dtype='int64', name='gcf_id')",[5 4 3 3 3 3 3 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Terriglobus,33,"Index([39781, 37516, 32048, 44595, 61607, 10552, 58374, 67209, 68944, 38985,
       36470, 75062, 36017,   183, 63318, 57346, 23116, 10746, 70516, 70095,
       36447, 17957, 39352, 53449, 35868, 48069,  6362, 33019,   265, 10100,
        5915, 19890, 40866],
      dtype='int64', name='gcf_id')",[7 7 4 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Arsukibacterium,16,"Index([  514, 36679, 13116, 23829,  4749,  4535,  2294,  1958, 55267, 24243,
        4534,  5755, 18890, 21735, 38159, 32222],
      dtype='int64', name='gcf_id')",[10 10  8  6  4  3  2  2  2  1  1  1  1  1  1  1]
Alteromonas_A,11,"Index([220, 8031, 11800, 39131, 13320, 73696, 52254, 30076, 39666, 29183,
       70546],
      dtype='int64', name='gcf_id')",[28  6  5  4  3  3  1  1  1  1  1]
Thermobacillus,13,"Index([70542, 40092, 68687,  1594, 31825, 29188, 34757, 60022,  6017, 52254,
       49907, 14502, 14055],
      dtype='int64', name='gcf_id')",[11 10  7  6  6  4  2  2  2  1  1  1  1]
Sporomusa_C,21,"Index([35693, 10066, 50026, 63619,  5280,  5626, 61113, 45150, 33724, 51783,
       37510,  8696, 57739, 18456,  1211, 16601, 47904, 17777,    52,  4098,
       10255],
      dtype='int64', name='gcf_id')",[7 7 5 4 3 3 3 3 3 3 2 2 1 1 1 1 1 1 1 1 1]
Methylomicrobium_A,22,"Index([29107, 59311,   326, 14654,  7599, 43213,  5294, 54273, 37739,  7480,
       45170, 22539, 39799,   775, 29986,   202, 23641,  2268, 30189,  3684,
       35714,  3915],
      dtype='int64', name='gcf_id')",[7 7 5 4 3 3 3 3 2 2 2 2 2 1 1 1 1 1 1 1 1 1]
PAR1,22,"Index([21533, 70549,     0, 67115, 30744, 73379, 68656, 72451, 61575,  8456,
       71380,  1443, 57890, 32934, 68023,  9257, 71686, 58504, 49265, 10429,
       61176,    41],
      dtype='int64', name='gcf_id')",[6 6 6 6 5 4 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1]
Fulvimarina,34,"Index([ 4403, 39608, 14660, 37114, 39356, 40595,  9162, 17563, 10635, 31359,
       35633, 32206, 29734,  4178,  2419,  5497,  4637, 60845,  4862, 38441,
       13390, 22848,   126, 47569, 62002,  4772,  2237,  2877, 32377, 40537,
        5753, 23307, 63554, 26908],
      dtype='int64', name='gcf_id')",[4 4 3 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Thalassobacter,11,"Index([36198, 13063, 49467, 3222, 28648, 12796, 835, 74357, 69747, 49, 4294], dtype='int64', name='gcf_id')",[11 11  9  8  5  2  2  2  1  1  1]
GJ-E10,31,"Index([27748,     0, 28836, 15637, 15515, 74720,  7357,  9956, 10448, 11871,
         809, 23789, 15756, 60647,  7480, 22318, 72393, 26461,   221,    41,
       69075,  4566, 27196, 32927, 14306, 40866, 56434, 51230, 59382, 42937,
       70492],
      dtype='int64', name='gcf_id')",[6 6 3 3 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
UBA9676,40,"Index([25021, 14250,  6462,  9257, 73837, 15751, 37278, 41754, 16373, 71711,
       10255, 52237, 15171, 14804, 53009, 15551,  4517, 35370, 21889, 35238,
       18720, 64522, 40566, 35657, 20454, 66146, 63259, 68683, 64721, 70033,
       48781, 56439,  2231, 74096, 32140, 67200, 12065,  1235,  1511,  9479],
      dtype='int64', name='gcf_id')","[3 3 3 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1]"
