Genus_Taxonomy,gcf_count_unique,gcf_index,gcf_count
Kibdelosporangium,130,"Index([ 9710,  3703, 19820, 22381,  4583,  4533, 15483,  3620, 14776,    10,
       ...
       21494, 12717,  8830,  3382, 16592, 16156,  7368,  2587, 22289,   571],
      dtype='int64', name='gcf_id', length=130)","[21 18 10 10 10  9  9  6  6  6  6  6  6  5  5  5  4  4  4  4  4  3  3  3
  3  3  3  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2
  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1]"
Edwardsiella,13,"Index([3258, 4182, 1706, 1309, 6547, 21034, 15194, 8, 2721, 7, 1454, 121,
       8036],
      dtype='int64', name='gcf_id')",[61 61 59 45 31 30  7  5  2  1  1  1  1]
Bosea,50,"Index([ 1460, 10224,    14, 21878,  7609,   393,  2587,  1176,  9710,  8867,
        1900, 18516,  4676, 21034,  1350,   710, 19668,  1125,  8227, 14776,
       22381,  5140,     0,  6107, 18437,  2968, 15000, 15194,  1539,  2648,
          77, 14158, 11656,  9048,  1765,  1094, 15642,   812, 11569,  2288,
        1497, 18681, 14377, 16753,  1767,     4,  1118,  2392, 10689,  4200],
      dtype='int64', name='gcf_id')","[57 55 34 15 15 11 11 10 10  9  7  7  5  5  4  4  3  3  3  2  2  2  2  2
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1]"
Coxiella,13,"Index([3703, 707, 10634, 5668, 12077, 10644, 19488, 6487, 22356, 1837, 2167,
       80, 1681],
      dtype='int64', name='gcf_id')",[68 67 67 61 18  6  5  5  3  1  1  1  1]
Ochrobactrum_A,16,"Index([ 1460, 13236,  6416, 20442,  8001,  5326,    80,   710,  1342, 21878,
          14,  2690,  2246,  3703,   878,  5718],
      dtype='int64', name='gcf_id')",[44 44 43 43 41 41 11 11 10  7  1  1  1  1  1  1]
Duganella,50,"Index([ 6528,   601, 21034,    10, 18825,  1128,  2027,  3703, 22293,  4956,
         187,  1513,  8462, 20850,  8932, 16832,  4422, 22356, 10933, 12247,
       12334, 15194, 22638,  8411,  4227,   687, 19316, 19820, 16983,  3079,
       12507, 10599, 12219,   380,  3930, 10979, 15483,  1350,  7957,  1951,
        1309,  6609,  5079,    98,   988,   121,  3295,   641,  2294, 15169],
      dtype='int64', name='gcf_id')","[52 50 20 17 14 14 12  9  8  7  7  6  6  6  5  5  4  4  4  4  3  3  2  2
  2  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1]"
Prevotella,42,"Index([21034,  5488,    73, 15194,   104,  3310,    34,  2948, 14399,  7804,
       13068,  1128,  5321,  5365,  1350,  1063,  7330, 15452,  5079,  3703,
       10934,  4664, 10781,  7245, 17924, 12379, 10960,  3562, 13408, 16739,
          80, 21878,  1410,  6313,  8364,  7789, 14294,  3354,  1503,  2050,
       10853, 12236],
      dtype='int64', name='gcf_id')","[86 49 36 22 15 11  8  7  6  4  4  4  3  3  3  2  2  2  2  2  2  2  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Enterococcus_D,25,"Index([ 9351,  3538,  9610,  3006,    34,     6,   104,  5229,  1235,    77,
       10211,   889,  1706,  1743,    80,  9424,    32,  2242,   949,   868,
        2830,  6651,  3610,  8170,  5079],
      dtype='int64', name='gcf_id')","[104  64  41  20  13   6   6   4   4   4   2   2   2   1   1   1   1   1
   1   1   1   1   1   1   1]"
Sphingobacterium,48,"Index([21034,  2830,  6416, 11579, 20769,    99,    34, 19820,  9869,  5191,
       10521,  8959, 10611,  9777,  9303,  6426,  9558,  3303, 11359, 15194,
       17215,  9188, 10689,  2288,  8036,  4597,  9560,  2586, 10557,   121,
       20971,  5079,  9785, 21053,  9971, 11087, 11676, 17803, 12275,   882,
        8935, 10651, 14142,     1,  1035,  9238, 19903, 10466],
      dtype='int64', name='gcf_id')","[35 34 23 23 23 19 11 11  7  7  6  6  5  5  5  4  4  3  3  3  3  2  2  2
  2  2  2  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Rothia,45,"Index([ 3529,  4799, 15194,    80,   104,  9410,  1513,  1235,  5547,   882,
       19160,  2307,   393, 21037, 13489,  9318,     6, 16412,  8137,  3513,
         545,  8553, 15483, 11588, 10222, 22360, 18258, 11733,   534, 13809,
       18140,  7676,  7113, 20358,  2954, 21254, 20606,  8903, 16693, 13432,
        3589,    21, 15510,  3774,  9031],
      dtype='int64', name='gcf_id')","[78 24 21 18 15 13 10  9  9  8  7  7  6  5  4  4  3  3  2  2  2  2  2  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Oenococcus,10,"Index([8041, 9424, 3538, 3301, 494, 4668, 889, 1831, 2391, 3740], dtype='int64', name='gcf_id')",[182  57  12   7   6   5   2   2   1   1]
Neorhizobium,51,"Index([ 5385,  9710, 21878,  1460,    14,   337,   742,  8043, 15194,  4285,
        8932,    10,   612,  7962,  3703,  7022, 10019,     7,    77,  2521,
          94,   937,  1027,   120,   888,  1914,  7494,  1513,  1644,  2196,
        4395,  1128,  1469,  1230, 11428, 21024,  8950,  6107, 14506,  1374,
        1184,  1813,  2375, 19820,  2107,  5712,  1086,   609,  2653, 14083,
        1507],
      dtype='int64', name='gcf_id')","[32 32 29 21 19 19 19 17  7  6  6  5  5  4  3  3  3  3  3  3  2  2  2  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1]"
Thalassospira,30,"Index([ 1460,  7685,  1951,    10, 22381, 21034,   752,  9300,  6804,   812,
        3703,  8537,  1309, 12597,  6192,  1097, 17269,    59, 19820,   877,
         467, 21878,  1743,  2050, 22591,  1513,  1203, 12341,  6395,  2288],
      dtype='int64', name='gcf_id')","[44 44 43 24 20 20 11  8  7  6  5  5  4  4  3  2  2  2  2  1  1  1  1  1
  1  1  1  1  1  1]"
Labrenzia,38,"Index([ 1460,  5733,  5326,  9710,    10, 17787,   187,  4258,  3589,  8867,
       22356, 12185,  7763, 21878,  6092, 12160,  3703, 19928,    14, 16331,
       13052, 12613,   710,  1667,  8541, 15029,  3635,  7392,  3037,  9578,
        3773,   739, 10557,  4199,  2587,  8255, 14216, 10853],
      dtype='int64', name='gcf_id')","[38 37 27 25 25 15 13 12 10  8  8  6  6  4  2  2  2  2  2  2  2  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Paenibacillus_C,76,"Index([11327,  1128,  3703,   324, 11440,  1951,  2948,  1454,  7199, 10557,
        7295,  1441,  1513,    50, 14726, 13356, 13871,  8346,  5928, 14014,
          15,   530, 22381,   343,   690, 13355,  2050, 10135,   742, 13052,
        8036,    81, 13925,  7330, 15798, 10005, 15160,  4559,  7151,    34,
       10360, 10772, 15194,   889,  6616, 13782, 17333, 18046,   705,  1309,
       16342, 12257,   104, 14084,  3295,  7914, 17576,  5675, 19406,     7,
        6297,  2283, 10859,  8562,   694,  7947, 13415,    59,  3919, 20103,
        9710,    80,  2842, 16372, 22062,  5705],
      dtype='int64', name='gcf_id')","[18 14 13 12  9  9  9  8  8  7  6  6  5  5  4  4  4  4  4  4  4  4  4  4
  4  4  4  4  4  4  3  3  3  3  3  3  2  2  2  2  2  2  2  2  2  2  2  2
  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1]"
Sulfitobacter,49,"Index([16374, 21878,   669,  3508,  1951,   595,  1094, 17883,  3440,  5160,
        5165,   187,  8867,  3289, 17958, 15800,  9300,  9710,    14, 15496,
        3703, 15483,  2007,  3108, 15633,  8950,  1513,  3551,  5140, 14533,
        8739,  2630, 16182, 13052,  2183, 13261, 13088, 19053,  1743, 13677,
       12613,  3837, 11825, 21305, 14776, 20606,  1350,  3883,   642],
      dtype='int64', name='gcf_id')","[43 29 26 17 15 13 11 11  9  8  7  5  5  4  4  4  3  3  3  3  2  2  2  2
  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1]"
Actinopolyspora,79,"Index([ 9710,  5367,  1951,   882, 19820, 12708, 15483, 12571,  4533,     7,
        4740,  2237, 10655,  6931,  2940,  2890,  3666, 22317,  1995, 11354,
       15227,  3703, 22333, 17061,  4433,  3099, 11518, 22606, 22591, 14399,
        2440, 16174,  9436,  2081,  3098,  7790, 17234,  7535, 22650, 10685,
         380,  2306, 17884, 13214,  6550, 16075,    16, 20541,  3629,   868,
        5078,  8195, 12392, 16725,  1032, 15231, 17356,  3382, 22224, 10853,
       22381, 13115, 21878, 20729,    98,  6212,  9300,  4178, 17032, 20847,
       22519,  1502,  1710,  2246,  2767,  4583, 12826, 14483,  1462],
      dtype='int64', name='gcf_id')","[21 16 16 15 10  9  8  7  7  7  7  7  5  5  5  5  5  4  4  4  3  3  3  3
  3  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]"
Pseudomonas_F,44,"Index([ 5326,    10, 21034,  6608,   586, 10772, 13891,  1128,   616,  6416,
         712,  8697, 19066,  2174,   187,  9434, 14869,  7585,  2386, 18634,
         732,   832,  6192, 16986,  1235,  6315, 13073,   359,  1350,  1513,
       18741,  3753, 15194,   892,    59, 17223,   166,  2288,  4905, 12761,
        1685,   812,  1395, 21878],
      dtype='int64', name='gcf_id')","[29 23 21 21 18 16 16 14 13  9  8  5  4  4  4  3  3  3  3  3  3  2  2  2
  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Citrobacter_B,15,"Index([  710, 21034, 21306, 11919,  1706,     8,  3703, 15194, 21878, 21938,
       18430,     2,  1003,  1128, 14606],
      dtype='int64', name='gcf_id')",[38 38 36 35 32 28 14 11  5  4  2  2  1  1  1]
Bartonella,7,"Index([1460, 15194, 1032, 2834, 27, 2474, 5165], dtype='int64', name='gcf_id')",[130  99   3   2   2   1   1]
Deinococcus,49,"Index([13706, 12249,  2267,  8656,  8837, 10689, 12099, 21361,  2830, 13189,
        3589, 16871,  5140,  2948,   464, 21886,  1695, 10758,  9710,  6826,
       17200, 12637, 21878, 11076, 21637, 21581, 20858, 10557, 11884,  8283,
       19931,  6148, 21327, 13961, 13586,  9815,  8109, 10176, 18950, 13817,
       20795, 13245, 10515,  9108,  4590, 14674,    55, 19837,  4533],
      dtype='int64', name='gcf_id')","[43 28 15 13 12 11  9  7  7  7  7  5  5  4  4  4  4  4  3  3  2  2  2  2
  2  2  2  2  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1]"
Serratia_A,38,"Index([21249,  4182,  1706,  3356,  1128,    14, 19731,  1513, 11656,  3589,
       21034,   882, 15194,  3256,  6550, 15814, 13052, 11292,  8036,  9710,
       15216,  3650, 15483,   121, 10702, 12537,  3703, 15230,  6725,  2940,
       18270, 19820, 11527,   217, 16054, 11969, 13740,  1468],
      dtype='int64', name='gcf_id')","[22 22 21 19 19 18 12 11  9  9  8  7  5  5  4  4  3  3  3  3  3  3  3  3
  2  2  2  2  1  1  1  1  1  1  1  1  1  1]"
Legionella_C,35,"Index([ 6416,   708,    10,  3190,  3703,  9710,   337,   663, 13257,   706,
       16270, 20008,   615, 15042, 14854, 15483, 15615,  2381,  1182, 12317,
        4873, 15308,    73, 11320,  3017,  8358,  8036,  2937,  8592,   104,
       20671,  4061, 10853, 21489,   650],
      dtype='int64', name='gcf_id')","[38 33 26 20 19 15 10  9  5  4  4  4  4  4  3  3  3  3  3  2  2  2  2  2
  2  2  2  2  2  1  1  1  1  1  1]"
Blastomonas,27,"Index([ 7653, 19867, 11364,  1831,   187,    10,  5260,  1101,  1495,    30,
       10601,   612,  5236,  3380,  3215,  2050,  5140,  2111,  1748,     2,
        9710,  6609,   101,  2830,  5567, 11588, 22407],
      dtype='int64', name='gcf_id')","[30 27 23 22 21 20 18 15  9  9  7  5  4  4  3  2  2  2  2  1  1  1  1  1
  1  1  1]"
Hymenobacter,44,"Index([ 9044,   926, 16970, 15473,  5079,  2150, 14397, 21878, 15792, 17121,
        7252,   456,  1128,  7244,  1350,  3703,  9862,    37,    60,  2909,
         579,  8896,  1523, 13105,  3156,  8976,   168, 10557,    34,   380,
       13052,   495,  6105,    10,   156,  5311, 12341,  1513, 15194,    80,
         104,  1242,  5446,  6241],
      dtype='int64', name='gcf_id')","[49 34 27 12 10 10  8  8  6  5  5  5  4  4  3  3  2  2  2  2  2  2  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Phyllobacterium,30,"Index([ 1460, 18597,  9797,   337,  3683,    14,  3132,  8537,     2,  3465,
       19021,  5140,   393,  2587, 17619, 20606,  5836,    10,  1021, 15228,
       20938, 10241,  5718,  3921,   104,  9710,  1309,  1763,  1577, 20259],
      dtype='int64', name='gcf_id')","[53 38 30 14 11  7  7  7  6  6  5  5  5  5  5  3  3  2  2  2  1  1  1  1
  1  1  1  1  1  1]"
Pseudarthrobacter,34,"Index([ 4799, 17353,   882, 11811, 10153, 14576, 14162, 12006,  2585,  4263,
        1135, 12061, 15483, 18076,  1648, 12543, 16973,  7593,  8853, 19151,
       17168,  5634, 16330,  4583,  4284,  8195,  2118,  7146,  2587, 13088,
       21249,  2998,  1820, 20284],
      dtype='int64', name='gcf_id')","[52 52 34 25  9  7  5  5  4  3  2  2  2  2  2  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1]"
Alcaligenes,12,"Index([7120, 21047, 2334, 1951, 15205, 9710, 12927, 16, 15926, 166, 10, 650], dtype='int64', name='gcf_id')",[32 32 32 32 29 27 24  8  3  2  1  1]
Aggregatibacter,9,"Index([21034, 4083, 10315, 594, 1725, 10, 15194, 1758, 16473], dtype='int64', name='gcf_id')",[119  37  32  14   9   7   3   1   1]
Pseudoduganella,58,"Index([ 6528,   601, 14845, 21034,  8932,  3703, 18825,  1128,   187,  6098,
         104,  4692,  3288,  1309, 22356, 18682, 12968,  1393,  1513, 22440,
        4087, 17605,  3589,    10, 10278,   812,   464,  3960,  8732,     7,
        3497, 22381, 11734,  2027, 10345,  5079, 17763,  1138,  9130,  1350,
       15483,  9124, 10674, 19820, 21878, 10483,  1351, 11638, 13577,  1454,
       19717, 19716, 17560, 10624, 22616,  9956, 21306,  7116],
      dtype='int64', name='gcf_id')","[20 18 14 13 11 10 10  9  8  8  6  6  5  5  4  4  4  4  3  3  3  3  3  3
  2  2  2  2  2  2  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1]"
Aulosira,82,"Index([ 3703, 21878,  4881, 19820, 15765,  6303,  5469,    80,   202,   776,
       12218,  4867, 12549,   856, 15194, 16988,  1128,  1743,   327,  9537,
       15660,    20, 15734, 12952,  9423, 13946, 20221,  4831,  2431, 14537,
       10853,  8036,  6524, 12341,  1513, 22591, 15483,  7159, 19972,  4511,
         917,     4, 13986,   832, 20735, 19886, 20499, 15084, 12902, 21868,
       21941,  2014,  2666,  9632, 13980,  6283,  1425,  2824, 13821,  7789,
        5920,  6517, 17453,   121, 14711,  3448,  5062, 22626,   380, 17593,
          15, 15843,  9710, 21144,  8176, 16531, 15724, 15987, 13850,  4207,
        1720, 16689],
      dtype='int64', name='gcf_id')","[18 13 11 10 10  9  8  7  7  6  5  5  4  4  4  4  3  3  3  3  3  3  2  2
  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1]"
Citrobacter_A,16,"Index([ 1706, 21034, 20200,  1164,    14,   272,  6436, 15194, 15545,  1128,
        3589,   101, 11000, 15907,  1110, 12738],
      dtype='int64', name='gcf_id')",[52 52 51 46  4  3  3  2  2  1  1  1  1  1  1  1]
Hafnia,11,"Index([4182, 882, 1706, 3697, 2061, 2, 4813, 1374, 1122, 14, 169], dtype='int64', name='gcf_id')",[55 54 50 30 22  5  2  1  1  1  1]
Komagataeibacter,20,"Index([ 9983,   393,  3295, 10631,   639, 13420,  7050, 15862,    14, 21034,
        2722,  1514,  1156,  1513,  5469,    10,    81,   931,  6864,  1393],
      dtype='int64', name='gcf_id')",[54 53 27 22 17  8  8  6  6  5  4  2  2  2  1  1  1  1  1  1]
Frankia_A,52,"Index([22333, 19820,  9710, 15483,   882, 14776, 12708,  6878, 16944, 19137,
         447, 21151, 12341,   671,  4533,  3703, 15194,  4186, 19452,  9409,
         646,  3062, 22318,  5551,  4263,   213,  4284, 14606,  3403,  6312,
        8386,     1,  4559,  4700,    55,  2953,  1884,  3382,  6092,  5675,
         871, 18779,  2948,  3921,  7819,  8641,  3295,  3256,   548,   121,
         104,  1953],
      dtype='int64', name='gcf_id')","[27 26 16 13 10 10  8  8  7  7  7  5  5  5  4  4  4  4  4  4  3  3  2  2
  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1]"
Leptospira_A,12,"Index([10078, 2046, 17344, 641, 10, 1691, 1128, 3960, 2129, 7880, 1395, 8018], dtype='int64', name='gcf_id')",[68 66 52 16  7  4  1  1  1  1  1  1]
Kosakonia,19,"Index([ 1706,   272, 21249, 12738, 21034,  1309, 11656,  3589, 17639, 18430,
        8932,  1513, 10299,  1454,   710,  3703,  8950, 21306,  3398],
      dtype='int64', name='gcf_id')",[38 38 32 13 13 12 12 11 11 10 10  4  2  2  1  1  1  1  1]
Bacillus_W,49,"Index([ 5567,  8090,   343, 10536,    81, 16692,  7561, 15495,  9920,   488,
        7949,  5414,  7150,   406, 10669,     2,  3589,   119,   882,  3538,
           3,  6049,  8755, 11063,  5705,  9048,   649, 10543,    50,  4603,
        6791,   407,  6107,   110,    34,  2601, 12710, 19303, 14717,  6192,
        9709, 12274, 10061,  7124,  7092, 20687, 11729, 16259,  5497],
      dtype='int64', name='gcf_id')","[40 39 15 14  9  9  6  5  5  5  4  4  4  4  3  3  3  3  2  2  2  2  2  2
  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1]"
Cellulomonas,70,"Index([ 9318,   882,  2585, 18809, 10352, 15534, 14072,  2370, 15495,   464,
        1695, 15194,  3703,  5567,   285, 18824,   563,  4614, 19373,  2306,
       20954,  4054, 20345,  3538, 18130, 10825, 18593,  2830, 11274, 15581,
        1350, 21878, 14997,   503, 13059,  4533,  8195, 17350,  3475, 17020,
        3210,  7192, 11527,   495, 13900, 14092, 22317, 22333,  1503,  6492,
       18808, 19790,   393,  3589,   113, 18516,  1777,  1513, 18832,  2210,
       19359,   121,     3,   157,  5782,  2470,  8054,  9790,  4668,  7330],
      dtype='int64', name='gcf_id')","[38 22 13 12 12  8  6  4  4  4  4  4  3  3  3  3  3  2  2  2  2  2  2  2
  2  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Acidovorax_A,31,"Index([ 6528,   105,  3703, 14517, 12965,  6416,  6192,  5281,  9937, 21034,
        7429,  1128, 16832,  1513, 18475,    10, 15194,  8932, 21878, 12579,
       21306,  8386,  4440,  6379,  1827, 16573,   121,  9300, 14986,  1671,
       13974],
      dtype='int64', name='gcf_id')","[28 24 22 20 19 15 13 11 11  8  6  5  5  4  3  2  2  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]"
Paenibacillus_H,23,"Index([  110,   119, 19634, 18217,   451,   889,   115,  3589,   335,     3,
       22574,    80,   116,  3703, 21249, 15194,  1063,  8408,   343,  1128,
         996,  7842,  5132],
      dtype='int64', name='gcf_id')",[24 15 14 14 13 13 13 13 12 12 11 10 10  8  7  6  4  4  4  2  1  1  1]
Ruegeria,44,"Index([16374,  5638,   642,  3508,  5165,  3289,  3551, 21878,  1094,    14,
        2647,  1951,    59, 13415,  8867, 12240,  1184, 15969,    98, 12086,
        2800,  4601, 12613, 20524, 10064,  3589, 19820,  9841,  1513,  1881,
        2385,  3038,  1611, 14120,   337, 17546,  3659, 10388, 20325, 21498,
        6447, 21034,  8895,   166],
      dtype='int64', name='gcf_id')","[26 26 25 25 20 13  9  7  6  5  4  3  3  3  2  2  2  2  2  2  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Raphidiopsis,21,"Index([ 4887,  9011, 15194, 19820, 22403,  5469, 21144,  7341,  1128,  3703,
        9710, 14711, 10603, 16054,  3295, 21262,   548,  3452, 22381, 17934,
       17147],
      dtype='int64', name='gcf_id')",[23 23 23 22 22 22 17 16 12 10  6  3  2  1  1  1  1  1  1  1  1]
Salinivibrio,18,"Index([ 1951,   598,  7163,   710,  4182, 19920,     7,  1032,  3742,  8950,
        5416,    42,   878, 21306,    10,  6971,   104,   503],
      dtype='int64', name='gcf_id')",[52 41 34 30 16  9  8  4  3  2  2  2  1  1  1  1  1  1]
Saccharomonospora,66,"Index([ 9710,  1951, 14399, 12708, 12571, 22333, 22357,  2700,    46,  3120,
       16174,  2546, 22381, 22508,  5468, 19820, 22317,  3703, 13436, 10562,
       22640, 16075, 21238,  8468, 20741, 22264, 15194,   882, 20700,  6625,
       22613, 17696,  1876, 22356, 18629, 22312, 22547,  9750,  5940,  4031,
           6,  7046, 11296, 12322,  4533,  3971, 16144,  2842,  8148, 16310,
       10853, 20947,  6092,  3774,  2481, 22591,  2480, 12826, 18516,  8816,
        1831,  1277, 21179, 15956, 21878, 21678],
      dtype='int64', name='gcf_id')","[27 16 12 12 11  8  6  6  5  5  5  4  3  3  3  3  3  3  3  3  3  3  3  3
  3  3  2  2  2  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Massilia,44,"Index([ 6528, 18825,  8932,   601,  1405,  9130, 11032,    10,     7, 21034,
       14029,    98, 14845,  3703,  1837,  3288, 22137, 18164,  4529,  6791,
         337,   382,  1454,  1448,  8403,    55, 12710,   108,  1110, 17806,
       10853,   187,  4996,  5140, 14776, 11387,   113, 20231,  5408, 22356,
        2587, 19464, 19820,  1106],
      dtype='int64', name='gcf_id')","[29 28 23 22 14 11 10  9  8  5  5  4  3  3  2  2  2  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
