Genus_Taxonomy,gcf_count_unique,gcf_index,gcf_count
Sphingomonas_A,21,"Index([25654, 16396, 10031,  3599, 10045,   627, 31446, 27500,  2967, 19109,
       24757,   995, 25377,  3472, 17261, 12969, 22618,  6218, 27938, 23504,
       18214],
      dtype='int64', name='gcf_id')",[10  5  3  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
Ochrobactrum_A,21,"Index([22378, 13748, 28594,  6216,  4697, 18212, 11958,  1629,  1472,   341,
       31688,  5403,  1027,  8576,  4378, 22441,   948,  1892,   540,  3862,
       19429],
      dtype='int64', name='gcf_id')",[44 43 43 42 41 25 15 10 10  8  7  3  2  1  1  1  1  1  1  1  1]
Sporomusa_C,21,"Index([10555,  4573, 27759, 31289, 19666, 28717,  2505, 31004,  2506,  9590,
       11524,  1926, 22441,  7518,   248,  4946,  2667,    33,  1872, 25309,
        8300],
      dtype='int64', name='gcf_id')",[7 7 5 4 4 3 3 3 3 2 2 2 1 1 1 1 1 1 1 1 1]
Phenylobacterium,21,"Index([ 3336, 13157,   313, 16653,   735, 29879,  5199,  2183, 31144, 11524,
       10031,  6004,  4823,   874, 26991,  4007, 23563, 26384,  7436,  2101,
       28233],
      dtype='int64', name='gcf_id')",[5 4 4 3 3 3 3 3 3 2 1 1 1 1 1 1 1 1 1 1 1]
Par-f-2,21,"Index([10952, 12252, 30410,  4697,    28, 11665,   110, 26719, 13974, 30608,
       14531, 14608, 25343, 29611, 24886,   313, 28304, 28723, 29866, 23193,
       11397],
      dtype='int64', name='gcf_id')",[6 5 4 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Robbsia,21,"Index([18065, 10938,  2277,  1816, 30608, 22488,  2417,  1049,  1622,  2899,
       19591, 11089, 10031,  6019,  7247,  7085,  8743,  3820, 31115, 13266,
       22298],
      dtype='int64', name='gcf_id')",[3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Thalassobius,21,"Index([22992, 31017, 30621, 14809, 10232,  2204,   401, 24049, 29292,  1046,
         412, 10831, 13437,  5151, 21975,   933, 26947,  3998,  4755,  2006,
        5907],
      dtype='int64', name='gcf_id')",[9 9 7 6 6 4 3 2 2 2 2 1 1 1 1 1 1 1 1 1 1]
Chroogloeocystis,21,"Index([12754, 31298, 31979, 17948, 30707, 26551,   234,  4160,  4106,   153,
       32936, 31492, 31123, 19567, 30582, 32507, 13184,  8295, 20648, 32435,
       31261],
      dtype='int64', name='gcf_id')",[6 5 4 3 3 3 3 3 3 3 2 2 2 2 1 1 1 1 1 1 1]
Pelomonas,21,"Index([ 6681,   979,  3348, 29929, 15731,   939,   366, 13279, 26500,   313,
       23883,   756,  2443, 30608,  5602, 27183, 12366, 30407,   341,  3138,
        1578],
      dtype='int64', name='gcf_id')",[8 8 7 7 6 3 3 3 2 2 2 2 2 2 1 1 1 1 1 1 1]
Glutamicibacter,21,"Index([13399, 26782, 20379, 19829, 12285,  6948, 14979,  3862,  4695,  9028,
        6750, 29758,  9130, 17478, 21246, 31880,  6389,  8107, 12501,  9886,
       29499],
      dtype='int64', name='gcf_id')",[38 30 22 22 21 17 12 10  6  6  5  2  2  2  2  1  1  1  1  1  1]
Eikenella,21,"Index([10709,  5882,   945, 29759, 20709, 29979,  3477, 25439, 16451, 30407,
       21285,   872,  1511, 30608, 10989, 15352,  4870, 30084, 23853, 16765,
        4778],
      dtype='int64', name='gcf_id')",[34 34 19 18 18 12 12 11 11  9  4  4  3  3  2  2  1  1  1  1  1]
Yuhushiella,21,"Index([22441, 19254, 30668, 32906, 30257,  7698, 30665, 33221, 24534,  2101,
       30617, 32000, 19493, 22369, 14237, 21717, 22626, 25051,  4648,  2529,
        9597],
      dtype='int64', name='gcf_id')",[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
Granulicella,21,"Index([10895,  6182, 31093,   519,    28,  4426, 29965, 13872,  6927,  2417,
        1838,  2667,  3232, 24755, 17019, 29944, 21215,  5238,  4451,   731,
       27776],
      dtype='int64', name='gcf_id')",[5 5 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Phaeobacter,21,"Index([22992, 31017,  5907,   401,  9868, 18974, 27552,  1765,  1131,   954,
          31,  9263,  1649, 24049,  1634,  2217,   860,  4121,  2752,   922,
        3982],
      dtype='int64', name='gcf_id')",[47 47 47 46 42 42 40 31  8  8  6  4  4  3  2  2  2  2  1  1  1]
UBA8502,21,"Index([16644, 31475, 30608,   945, 26863,  2425, 19370,  4697, 28132, 17031,
       18703, 11643, 23307, 22730,  3077, 22479, 25039,    28, 10209,  2529,
        2101],
      dtype='int64', name='gcf_id')",[3 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Bordetella_A,21,"Index([ 2101, 19328,  6089,  9941, 26384, 26501, 16606, 30044, 11264,    62,
        4165,   401, 11089, 20259,  8623, 17400, 26412, 30608,    31, 12970,
          23],
      dtype='int64', name='gcf_id')",[10  8  8  8  6  5  4  3  2  2  2  2  2  2  2  1  1  1  1  1  1]
Marinobacterium,21,"Index([ 2204, 14120, 22730, 30608,  4697,    28,   557, 11379, 14495, 19395,
       16217,  5941, 21295, 30044, 18124,   105, 26915,  1243, 17355, 19138,
         419],
      dtype='int64', name='gcf_id')",[8 6 5 5 4 3 3 3 2 2 2 2 2 2 1 1 1 1 1 1 1]
Fulvivirga,21,"Index([31115,  1816, 22441, 22488,  2007, 27147,  7010, 30260,   354, 10420,
       31289, 17806,  3862, 17850, 16457, 14359,  4455, 19485,  1382,   216,
       10588],
      dtype='int64', name='gcf_id')",[5 5 3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1]
Shimazuella,21,"Index([22441,  1895, 10420, 28377, 22327, 10511, 10981, 20699, 26068, 28331,
        6642, 17671, 18945,  3271, 14610,  6931,  2417,  9893,  4932, 10172,
        9740],
      dtype='int64', name='gcf_id')",[2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Hamadaea,21,"Index([16237, 10556, 32394,  2529, 20289,  8339, 13302, 17850,  1275, 10819,
       23514,  9627, 32853, 23920, 24665,   519,  4997, 16499, 33083,  6370,
       16984],
      dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Nitrospira,20,"Index([ 8129, 10853,  4232,  1128,  1990,  3066, 19305, 22488, 20587, 25716,
        2275, 22441, 28304, 15553,   667, 19049,  5584, 25439,  6253, 23429],
      dtype='int64', name='gcf_id')",[4 4 4 3 3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1]
Tritonibacter,20,"Index([31017,  1012,  2204, 22992, 10232, 14955, 10325,    31,  5894, 10831,
        2912,  3183, 24049, 10903, 17809, 12140,  6858, 20474, 29230, 21178],
      dtype='int64', name='gcf_id')",[55 55 55 55 37 37 36 17 12  4  3  2  1  1  1  1  1  1  1  1]
Agarilytica,20,"Index([ 7830, 31289,  2204,  4695, 19361, 30456, 30407,   366,  3613, 29480,
       31451, 26111,  1090, 24347, 25966, 31115, 29955, 30608, 15974,  5784],
      dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Marininema,20,"Index([ 5869,  2204, 23168, 10270, 17227, 31877, 31325,  7257, 33048,  2012,
        7085, 15680, 13762,  6462, 22934, 23268, 29344, 23823,  1816,  1895],
      dtype='int64', name='gcf_id')",[3 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1]
Paenibacillus_V,20,"Index([ 6015,  7007,  2529, 31004, 13438, 13431, 13336,    75,  7680,  7248,
       23127, 15963,  6858,  6131,  9761,  2101,  5120, 24040,   952,  6182],
      dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Tannerella,20,"Index([30726, 21285, 28551,    64, 17822,  7830,  5125, 27540, 24082,  9290,
         945,  5053, 17133, 28293,  3037, 16568,  5324,  4918, 16486, 29948],
      dtype='int64', name='gcf_id')",[15 13 13 11  6  4  3  2  2  2  2  2  2  2  2  2  1  1  1  1]
Oceanibaculum,20,"Index([ 4697, 13482,  8050, 11692, 33048,  1969,  9108,  4105,  2998,  1968,
       21041, 22488, 11873, 28841,  4311, 14962,   933, 16749,    28, 17565],
      dtype='int64', name='gcf_id')",[4 3 3 3 3 3 2 2 2 2 2 2 1 1 1 1 1 1 1 1]
Capnocytophaga,20,"Index([25439, 30270, 21285,  3044, 30726, 21282, 16461, 26683, 30803, 25717,
       12245, 25388, 29922, 28075, 29286, 26684, 30193,  2932,  2240, 12552],
      dtype='int64', name='gcf_id')",[25 22 20 18  9  8  8  8  8  8  7  4  4  4  2  1  1  1  1  1]
Thermosporothrix,20,"Index([ 3298,   216,  4932, 31492, 33221, 33134, 30937,  8582,  4997, 33665,
        8985, 23299, 22441,  7842, 19039, 31471, 11266, 22369, 31976, 12600],
      dtype='int64', name='gcf_id')",[4 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1]
Leifsonia,20,"Index([16651, 26277, 30403,   194,  2175,   884,  1638, 14979, 10619, 13399,
         193,  3494, 17615,  8339,  1250,    50, 11172, 10132,  5915, 18776],
      dtype='int64', name='gcf_id')",[23 21 16  4  3  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1]
Coleofasciculus,20,"Index([   64, 20800,  8433,  1926, 28721, 31492,  4106,  5789, 16668, 20744,
       14894,  7085, 20072,  5000,   176, 22441,    10, 30937,  3819,  8002],
      dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Xanthobacter,20,"Index([26384, 20970, 29955, 18401, 17401,   203,  1027, 20199, 32895, 27721,
        1063, 17362, 30044, 14531, 29173,  6418,    28, 10031, 12777,  3989],
      dtype='int64', name='gcf_id')",[6 4 4 3 3 3 3 3 3 2 2 2 1 1 1 1 1 1 1 1]
Catenuloplanes,20,"Index([31953,  2529, 25371, 11950, 26384,  7085, 25515, 10844,  3219, 25962,
       23026, 33764,  4360, 21349,  7828,  8480, 16211, 10044,  3737,  3300],
      dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Skermanella,20,"Index([ 8050,  4697, 27947, 26384, 11089, 13279,  7431, 28304, 27418, 17850,
       17194, 11958, 10948,  1638, 25934,  7165, 30601,  3691, 29630,    30],
      dtype='int64', name='gcf_id')",[4 4 4 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1]
Sulfitobacter_C,20,"Index([17521,  5907,  4137, 24049, 10831, 22992,  2142,   412,   401, 14955,
       31093, 23714,  8693, 30422, 25409, 11296,  7085, 18090, 31017, 14937],
      dtype='int64', name='gcf_id')",[6 6 6 5 5 5 4 3 3 3 3 3 2 1 1 1 1 1 1 1]
Bacillus_AM,20,"Index([21229,  2204, 13987,  4654,   566, 10363,  8174, 21698,  5791,  1723,
       30433,   216,  7251, 28547,  3888,  2417, 11813,   317,  9255, 12969],
      dtype='int64', name='gcf_id')",[23 23 21 19 18  3  2  2  1  1  1  1  1  1  1  1  1  1  1  1]
Ruminococcus_E,20,"Index([ 7178, 31429,   966,  2003, 28839, 15268,  3449,  2458, 29944,  9590,
        1638,    10, 14245,   107, 19436, 19154, 25498, 21042,    64, 33048],
      dtype='int64', name='gcf_id')",[30 26 16  5  4  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1]
Endozoicomonas,20,"Index([15745, 22479,  1895,   979,  2204,  2101,   422,  1555,  1472,  4497,
        6646,  2180, 19418, 13082, 25439, 30407,    19, 15484,  1565,    30],
      dtype='int64', name='gcf_id')",[5 5 3 3 3 3 3 2 2 2 2 2 1 1 1 1 1 1 1 1]
Pseudosphingobacterium,20,"Index([31136,  1897, 21960,  5815, 14650,  6338,  6065,  6006,  3774,  2833,
        2036,  1593,  6857,  9626,    21, 12889, 16891,  1896, 14871, 10966],
      dtype='int64', name='gcf_id')",[4 4 3 3 3 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1]
Rouxiella,20,"Index([30407,  1874, 24710, 32358, 22787,  3862, 32398,  2375, 21518, 31289,
        4311,  4425, 14531, 10031,  8388,  3224,  7085,  7996,  5884, 29944],
      dtype='int64', name='gcf_id')",[6 6 5 4 3 3 3 2 1 1 1 1 1 1 1 1 1 1 1 1]
Rahnella,20,"Index([30407,  6135,  5977,  1874,  5760,   834,   995,  8388,   849, 24363,
       30267, 18267,  9528,   982, 19671,  2551,  9830,   542,  3018,  2362],
      dtype='int64', name='gcf_id')",[41 39 39 26  7  4  4  3  2  2  2  2  2  1  1  1  1  1  1  1]
Delftia,20,"Index([  346,  9698, 13686, 31035,  1816, 30608, 22488, 32052, 31962, 19001,
       17355, 22748,    42,  2198,  1719, 25180, 13538,  2754, 10515,  1049],
      dtype='int64', name='gcf_id')",[29 28 23 21 12  9  8  7  7  7  6  5  2  2  1  1  1  1  1  1]
Hoyosella,20,"Index([27299, 20539,  9028, 24615,  9415, 30456,  2204,  2039, 22667, 21657,
       27165, 28501, 26893, 23403,  1987, 23924, 23018,  7223, 28039,   202],
      dtype='int64', name='gcf_id')",[3 3 3 3 3 3 3 3 2 1 1 1 1 1 1 1 1 1 1 1]
Pontibacter,20,"Index([12461, 23583, 27038,   559, 20886,  9937,  2706, 10420, 10172, 27091,
          12, 29268, 28090, 25388, 31471, 23095,   932,  1373, 25345,  9703],
      dtype='int64', name='gcf_id')",[28 19  5  3  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1]
Citrobacter_B,20,"Index([ 1472, 30322, 19405, 25343,  1874,    27, 31200, 29944, 22488, 30407,
       30411, 31791, 22414,    23, 10791,  3288, 31492, 18209,  5049, 14919],
      dtype='int64', name='gcf_id')",[38 35 34 32 32 28 14 11  6  3  3  2  2  2  1  1  1  1  1  1]
Rivularia,20,"Index([ 1396, 26739,  7843,  2873, 30707, 12563,  4228,  8697, 31492, 31298,
       10903,    10,  5022, 23510, 11783, 30937, 25439, 18861, 16236, 32435],
      dtype='int64', name='gcf_id')",[3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Rheinheimera,20,"Index([ 1341, 30608, 19415,   375, 12372, 19545,   482,  4223, 16213, 15244,
        3689, 20517,   664,  1886,  5053,   690, 20653, 20650, 32066, 22488],
      dtype='int64', name='gcf_id')",[7 4 3 3 3 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1]
Clostridioides,20,"Index([   60, 22047, 23116,    10, 19666,  4217,   623, 14140, 30433,   216,
       20544,  6105, 27100,  5990, 10515, 10331,   355, 10919,   550,   105],
      dtype='int64', name='gcf_id')","[1855 1492  281  131   68   13    5    5    4    4    2    2    2    1
    1    1    1    1    1    1]"
Cellulosimicrobium,20,"Index([26118, 26903, 10648,  4758,  6191,  7102,  2204,  1728, 11205, 32304,
        3862, 27316, 28025,  3789, 11770, 27201,  1152, 11524,  4508,   195],
      dtype='int64', name='gcf_id')",[25 23 21 14  6  6  4  3  2  1  1  1  1  1  1  1  1  1  1  1]
Palleronia,20,"Index([ 5907, 16826,  7075,  4044, 24374,    31, 25409, 11544,   860,  4296,
        3028, 11310,   618, 26849, 21266,  1926, 31953, 30044, 17166,   903],
      dtype='int64', name='gcf_id')",[4 4 3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1]
Oribacterium,20,"Index([19554,  2233, 25712,  8145, 31004, 17198,  4134, 11609, 10261, 19436,
        6703,  9830,  7179,  7664,  8854, 25306, 14909, 20203,  8470, 12952],
      dtype='int64', name='gcf_id')",[6 4 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1]
Pseudanabaena,19,"Index([   10, 22488, 16457,  4106, 15896, 31400, 31123, 32169,  5022, 17850,
       22439, 30437, 29684,   137, 20814,   887, 31261,  7085, 22441],
      dtype='int64', name='gcf_id')",[8 5 4 4 3 3 2 2 1 1 1 1 1 1 1 1 1 1 1]
Hoeflea,19,"Index([  401,  6341, 13279,  4697,  3233,  4803,  1652,    31, 17922, 20684,
        1472,  3554, 11741, 12800, 24107,   948,  3413,  3422, 15578],
      dtype='int64', name='gcf_id')",[8 8 4 4 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1]
Sandarakinorhabdus,19,"Index([10045,  4466, 15456,  3599, 13651,  3633, 25042,  3621,   939,  1578,
       20222,  6400,  4917, 23237, 16457, 21862,  1852,   933,  1049],
      dtype='int64', name='gcf_id')",[5 4 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1]
Fimbriiglobus,19,"Index([ 7431, 31419, 14749, 12844,  9250,   945, 31814, 23095, 18302, 26384,
       14447, 19539,  7547, 21700, 28377,  2777, 14116,  9915, 19940],
      dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Gemmobacter,19,"Index([31017,  7570,  1816,  5248, 13870, 21914, 22488, 17850,   860,  5108,
       26490, 31373, 26877, 26991, 24744,  2240,  6664, 31204,  6471],
      dtype='int64', name='gcf_id')",[8 8 5 4 4 3 2 2 2 1 1 1 1 1 1 1 1 1 1]
Belnapia,19,"Index([29630, 22945,  9891, 29744, 23672, 26384, 24221, 24512, 22757, 21838,
       22682, 16826,  6221, 31567,  4764, 13279, 15556, 10659, 31093],
      dtype='int64', name='gcf_id')",[5 5 4 4 4 4 2 2 2 1 1 1 1 1 1 1 1 1 1]
Terriglobus,19,"Index([ 6182, 21538, 10895, 16828, 29965, 31754,   933,    28,  4513,  2624,
        2667,  9712, 26610, 19137, 19495, 29439, 25271,   473, 31093],
      dtype='int64', name='gcf_id')",[5 5 3 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Allonocardiopsis,19,"Index([  401,  3782, 22369, 31205, 22488, 30558, 22441,  2503,  6562, 33250,
        5911, 21205, 19493,  2101,  4997, 32477,  1709, 22693,  7241],
      dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Vitreoscilla_A,19,"Index([28377,    28,  6681,  1016,  2622,   366, 22730,   979,  3820,  7085,
       31115, 31289, 22441,  1098, 20667, 10252, 22488, 13010,  7222],
      dtype='int64', name='gcf_id')",[5 4 4 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Mitsuaria,19,"Index([19963,  6681, 23535,    28,   979,  4165,  1208,   408, 30407,   901,
       24746, 13732,     0, 10518, 23883,  1816, 25439, 10952, 25228],
      dtype='int64', name='gcf_id')",[4 4 4 3 3 2 2 1 1 1 1 1 1 1 1 1 1 1 1]
Pannonibacter,19,"Index([   28,  2863,  6378,  4697,   357,  1472, 10095,   953,    31,  6341,
       14706,  5580,  2610,   198, 30044, 13279,   401, 26384,   948],
      dtype='int64', name='gcf_id')",[10  9  9  9  9  9  9  6  3  3  3  3  2  2  2  2  2  1  1]
Bacillus_E,19,"Index([11813,   315, 18644,   318,  5987,  1257,   163, 14531,   202,     3,
       11084, 22617, 12421,  6959, 12409, 27090,   320,  2417,  7768],
      dtype='int64', name='gcf_id')",[30 21 18 17  8  4  3  3  3  2  2  2  2  1  1  1  1  1  1]
Chania,19,"Index([19143,  6135,  1874, 22495, 30407,  5888,   834, 20739, 30267,  1632,
        3234, 32591,   985, 24718,  4134,  4455, 10420, 10172,    27],
      dtype='int64', name='gcf_id')",[6 6 6 3 3 2 2 2 2 2 2 2 2 2 1 1 1 1 1]
Bacillus_AW,19,"Index([10620, 17752,  5578, 14021,  2529,  7048,   318,   936,   566,  2667,
       11524,  1311, 19436, 13860,  5100, 18161,  4946,  9255, 11813],
      dtype='int64', name='gcf_id')",[22 19 19 16 12 11  5  3  2  2  2  2  1  1  1  1  1  1  1]
Schlegelella,19,"Index([ 1034, 31093, 11187,  6681, 22488, 24491, 29630, 31415, 31015, 22774,
       28175, 26384, 30365, 22521,    28,  8329,  2754, 31115,  1816],
      dtype='int64', name='gcf_id')",[4 3 3 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Elizabethkingia,19,"Index([ 3862, 10355,  9386,  2007,    64,  7580,  5053,  4608,  7490,  1387,
         216,  9880,    28,  8032,  1382, 10867,  1472,   320,  4532],
      dtype='int64', name='gcf_id')","[132  96  38  31  28  23  15   9   8   8   4   4   2   2   1   1   1   1
   1]"
Chelatococcus,19,"Index([25196,  4697,  8382, 19349,   838,    31, 25524,   425,  8650, 11089,
       10152,  8796,  1027, 16012, 16006, 30035,   864, 15982,  1852],
      dtype='int64', name='gcf_id')",[6 6 6 6 4 3 2 2 2 1 1 1 1 1 1 1 1 1 1]
Pararhizobium_A,19,"Index([ 2204,  6341, 13279,  3392, 30044,    31,    28, 29955,  4697, 27529,
       31093, 14307, 10031, 25439,  5884, 24900,   401,  1027,  1751],
      dtype='int64', name='gcf_id')",[4 4 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1]
Halomonas_C,19,"Index([14252, 29630, 10031,  2362,  3862,    62,  8339, 15914,  2193,  2204,
       23251,  2066, 22441,  1472,  1895, 28304, 26357,  8919, 18065],
      dtype='int64', name='gcf_id')",[9 9 4 4 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1]
Pseudoxanthomonas_A,19,"Index([29630,    28, 30608,  5047, 31093,   313, 22488,  1210, 22029, 17379,
       28304, 19981,  5111,  1387,  9705, 10031, 23801,   702,  1126],
      dtype='int64', name='gcf_id')",[19 18 15 13  8  5  4  3  2  2  2  1  1  1  1  1  1  1  1]
Parageobacillus,19,"Index([11813, 24662, 15676, 25260,  7484, 31519, 19901, 15082,  1697,  7389,
        8078,   566,  9966,  5580,  5937,  5865, 17849, 23567,  5522],
      dtype='int64', name='gcf_id')",[20 13 12 11  8  6  6  5  4  2  2  2  1  1  1  1  1  1  1]
Notoacmeibacter,19,"Index([ 1027,  4697,  7548,   397, 15422,  1472, 15100,  2893, 23193,  1914,
       10172,   948,  2101,  5431, 29955,  9500, 15547,   401,  6389],
      dtype='int64', name='gcf_id')",[4 4 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1]
Salinisphaera,19,"Index([ 2204, 21836,  4643,  2156,  4566, 26758, 25852, 28304,   545,  3862,
       16271, 18109, 13279, 29630, 17677,  8098, 31093,  9127,    62],
      dtype='int64', name='gcf_id')",[8 5 4 3 3 3 3 2 2 2 2 2 1 1 1 1 1 1 1]
Sandaracinus,19,"Index([   28, 28358,  7812,  1852,  8697, 29241, 31017, 17357, 19451, 19493,
       25439, 13354, 27171, 30398, 23310, 30363,  7810, 30450, 28377],
      dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Lewinella_A,19,"Index([10948, 29878, 27119,  4608,  1349, 21282,  5053,  4082, 30260,  5289,
       26858, 27091,    63, 30630, 10056, 20264, 28527, 31089,  4492],
      dtype='int64', name='gcf_id')",[7 5 5 3 3 2 2 2 1 1 1 1 1 1 1 1 1 1 1]
Flammeovirga,19,"Index([30707,  4695, 17806, 16457, 26384,  4608, 22362, 30260,  3133,  3862,
       15454, 22039, 31469,    43,    64,  5061, 28377, 23782,  1382],
      dtype='int64', name='gcf_id')",[5 4 4 3 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1]
Stappia,19,"Index([ 1027,  8895, 25718,  4697, 33048, 24901, 30044, 26384,  2204, 13279,
       31567, 25120,  7956, 31800, 26886, 31627,  6906, 15662,  7622],
      dtype='int64', name='gcf_id')",[7 7 7 5 5 5 4 3 2 2 2 1 1 1 1 1 1 1 1]
Paracraurococcus,19,"Index([ 3946,  6182, 23672, 26384, 29630,  8067, 17745,  4321, 17629, 16826,
       22945, 28554, 23871, 27457, 29959, 18615, 11544, 23095,  1472],
      dtype='int64', name='gcf_id')",[3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1]
Clostridium_J,19,"Index([ 4515,    64,  6351,  6606, 24989, 19666, 13551,  9830, 22981, 29649,
        8100, 25595,   341, 10261, 17850, 15100,  8088,  4134,  6466],
      dtype='int64', name='gcf_id')",[17  6  6  4  4  3  2  2  2  2  2  2  1  1  1  1  1  1  1]
SZUA-42,19,"Index([ 9915,  9384, 23095,  4059, 25504,   945, 23322, 12236, 16689, 30901,
       20360, 26384,  3693, 17635, 12664,  5784, 27181, 20364, 13615],
      dtype='int64', name='gcf_id')",[3 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Nitratireductor,19,"Index([  401,  2101, 24900, 31093,  4697,  6378, 29955,  1027, 19971,  1505,
         948,  6341,  4197, 16846,  1472,  2204,  1610,    31,  6216],
      dtype='int64', name='gcf_id')",[9 8 7 6 5 4 3 3 1 1 1 1 1 1 1 1 1 1 1]
LSJC7,19,"Index([ 1874, 25815, 19405, 30267, 18439, 24863,  4436, 30407,   913, 31373,
       21956, 28335, 12859, 22307, 31951, 10302, 10031,  1472,  1895],
      dtype='int64', name='gcf_id')",[3 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
